year,region_code,region,exiobase_code,exiobase_category,ef_kgco23_per_mil_euros,ef_kgco2e_per_euro,market
2022,WM,ROW-Middle East,p01.m,Animal products n.e.c.,881431.85,0.88143185,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p10.a,Anthracite,1660259.17,1.66025917,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p10.a,Anthracite,2024144.34,2.02414434,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p10.a,Anthracite,787794.51,0.78779451,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p10.a,Anthracite,978460.65,0.97846065,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p10.a,Anthracite,6991613.76,6.99161376,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p10.a,Anthracite,374437.63,0.37443763,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p10.a,Anthracite,1012562.48,1.01256248,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p10.a,Anthracite,632141.61,0.63214161,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p10.a,Anthracite,1368416.42,1.36841642,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p10.a,Anthracite,83167.24,0.08316724,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p10.a,Anthracite,1735278.62,1.73527862,NA (North America)
2022,JP,Japan,p10.a,Anthracite,0,0,APAC (Asia-Pacific)
2022,CN,China,p10.a,Anthracite,0,0,APAC (Asia-Pacific)
2022,CA,Canada,p10.a,Anthracite,0,0,NA (North America)
2022,KR,Korea,p10.a,Anthracite,10756788.9,10.7567889,APAC (Asia-Pacific)
2022,BR,Brazil,p10.a,Anthracite,0,0,LATAM (Latin America)
2022,IN,India,p10.a,Anthracite,0,0,APAC (Asia-Pacific)
2022,MX,Mexico,p10.a,Anthracite,592071.4,0.5920714,LATAM (Latin America)
2022,RU,Russia,p10.a,Anthracite,8350950.44,8.35095044,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p10.a,Anthracite,2003116.77,2.00311677,APAC (Asia-Pacific)
2022,CH,Switzerland,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p10.a,Anthracite,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p10.a,Anthracite,0,0,APAC (Asia-Pacific)
2022,NO,Norway,p10.a,Anthracite,423068.96,0.42306896,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p10.a,Anthracite,0,0,APAC (Asia-Pacific)
2022,ZA,South Africa,p10.a,Anthracite,5314909.05,5.31490905,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p10.a,Anthracite,6526474.48,6.52647448,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p10.a,Anthracite,2220699.67,2.22069967,LATAM (Latin America)
2022,WE,ROW-Europe,p10.a,Anthracite,4861413.52,4.86141352,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p10.a,Anthracite,22293649.4,22.2936494,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p10.a,Anthracite,1486674.03,1.48667403,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,NA (North America)
2022,JP,Japan,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,CN,China,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,CA,Canada,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,NA (North America)
2022,KR,Korea,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,BR,Brazil,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,LATAM (Latin America)
2022,IN,India,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,MX,Mexico,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,LATAM (Latin America)
2022,RU,Russia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,CH,Switzerland,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,NO,Norway,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,ZA,South Africa,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,LATAM (Latin America)
2022,WE,ROW-Europe,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p26.d.w,"Ash for treatment, re-processing of ash into clinker",0,0,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p23.20.b,Aviation gasoline,240852.75,0.24085275,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p23.20.b,Aviation gasoline,13982378,13.982378,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p23.20.b,Aviation gasoline,1527944.52,1.52794452,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p23.20.b,Aviation gasoline,868704.87,0.86870487,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p23.20.b,Aviation gasoline,2767271.34,2.76727134,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p23.20.b,Aviation gasoline,30923.77,0.03092377,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p23.20.b,Aviation gasoline,147457.71,0.14745771,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p23.20.b,Aviation gasoline,1314102.36,1.31410236,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p23.20.b,Aviation gasoline,4676990,4.67699,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p23.20.b,Aviation gasoline,826688.41,0.82668841,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p23.20.b,Aviation gasoline,1693525.16,1.69352516,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p23.20.b,Aviation gasoline,576513.12,0.57651312,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p23.20.b,Aviation gasoline,118554.59,0.11855459,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p23.20.b,Aviation gasoline,226914.81,0.22691481,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p23.20.b,Aviation gasoline,1970074.64,1.97007464,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p23.20.b,Aviation gasoline,495577.02,0.49557702,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p23.20.b,Aviation gasoline,1878099.25,1.87809925,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p23.20.b,Aviation gasoline,1357223.76,1.35722376,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p23.20.b,Aviation gasoline,3847918.48,3.84791848,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p23.20.b,Aviation gasoline,242985.3,0.2429853,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p23.20.b,Aviation gasoline,1436849.26,1.43684926,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p23.20.b,Aviation gasoline,153598.07,0.15359807,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p23.20.b,Aviation gasoline,187099.23,0.18709923,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p23.20.b,Aviation gasoline,1152657.64,1.15265764,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p23.20.b,Aviation gasoline,1358113.06,1.35811306,NA (North America)
2022,JP,Japan,p23.20.b,Aviation gasoline,1062363.93,1.06236393,APAC (Asia-Pacific)
2022,CN,China,p23.20.b,Aviation gasoline,1466084.16,1.46608416,APAC (Asia-Pacific)
2022,CA,Canada,p23.20.b,Aviation gasoline,1815012.94,1.81501294,NA (North America)
2022,KR,Korea,p23.20.b,Aviation gasoline,0,0,APAC (Asia-Pacific)
2022,BR,Brazil,p23.20.b,Aviation gasoline,1015211.41,1.01521141,LATAM (Latin America)
2022,IN,India,p23.20.b,Aviation gasoline,1168164.47,1.16816447,APAC (Asia-Pacific)
2022,MX,Mexico,p23.20.b,Aviation gasoline,1811581.61,1.81158161,LATAM (Latin America)
2022,RU,Russia,p23.20.b,Aviation gasoline,2042397.38,2.04239738,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p23.20.b,Aviation gasoline,983428.94,0.98342894,APAC (Asia-Pacific)
2022,CH,Switzerland,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p23.20.b,Aviation gasoline,0,0,APAC (Asia-Pacific)
2022,NO,Norway,p23.20.b,Aviation gasoline,1174590.59,1.17459059,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p23.20.b,Aviation gasoline,266638.3,0.2666383,APAC (Asia-Pacific)
2022,ZA,South Africa,p23.20.b,Aviation gasoline,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p23.20.b,Aviation gasoline,2224483.44,2.22448344,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p23.20.b,Aviation gasoline,1521800.96,1.52180096,LATAM (Latin America)
2022,WE,ROW-Europe,p23.20.b,Aviation gasoline,3419340.52,3.41934052,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p23.20.b,Aviation gasoline,1996467.56,1.99646756,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p23.20.b,Aviation gasoline,1802509.77,1.80250977,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,925707.22,0.92570722,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,1330931.68,1.33093168,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,7353621.74,7.35362174,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,371451.89,0.37145189,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,2030619.62,2.03061962,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,935384.42,0.93538442,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,407397.61,0.40739761,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,493597.56,0.49359756,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,826926.25,0.82692625,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,604579.5,0.6045795,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,776226.06,0.77622606,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,790733.19,0.79073319,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,671507.94,0.67150794,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,1795051.5,1.7950515,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,226302.28,0.22630228,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,961707.27,0.96170727,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,1200284.89,1.20028489,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p27.a,Basic iron and steel and of ferro-alloys and first products thereof,751124.73,0.75112473,"EMEA (Europe, the Middle East and Africa)"
